0.02,1285,9,96,3,0,52
0.31,3869,51,650,16,0,235
0.01,1359,23,176,8,0,90
0.01,523,11,40,4,0,57
0.01,895,18,162,4,0,180
0.01,299,4,47,2,0,46
0.81,7218,60,95,17,0,152
0.97,4917,38,743,16,0,119
0.73,6903,65,624,18,0,257
0.01,906,12,136,4,0,59
0.07,847,8,145,4,0,36
0.03,958,13,145,4,4,45
0.01,1778,12,284,7,0,44
0.01,510,6,55,3,0,52
0.01,614,11,87,3,0,366
0.21,4391,43,309,12,0,77
0.04,1984,19,128,10,0,156
0.01,516,4,80,3,0,4
0.06,1481,15,104,6,0,74
0.97,3322,30,53,16,0,119
0.02,3898,22,1856,5,0,64
0.01,481,5,50,4,0,57
0.9,3615,75,280,15,0,269
0.04,723,8,20,7,1,118
1,4338,34,0,15,0,130
0.01,7,5,7,3,0,21
0.01,84,6,0,2,0,86
0.01,468,8,48,5,0,77
0.08,1736,9,59,7,0,40
0.91,4329,44,8,17,0,126
0.76,7948,114,819,18,0,191
0.03,159,7,0,5,0,74
0.01,1838,9,88,3,0,46
0.01,1313,16,144,4,0,119
0.06,756,8,6,3,0,28
0.01,505,4,59,3,0,43
0.02,1882,33,438,4,0,281
0.42,2760,19,540,9,0,60
0.35,5578,47,959,10,0,195
0.21,3521,24,535,10,0,62
0.09,828,6,54,3,0,77
0.1,2130,12,275,6,0,81
1,2040,31,110,16,0,156
0.94,10190,81,592,16,0,239
0.01,441,5,60,3,0,74
0.7,3006,32,49,16,0,276
0.03,2455,24,599,4,0,360
0.03,2327,19,170,4,0,143
0.05,1174,9,175,5,0,70
0.31,5685,34,797,9,0,91
0.58,465,15,0,13,0,173
0.86,5614,82,576,18,0,158
0.01,885,10,181,3,0,32
0.01,281,16,35,10,0,150
0.53,1167,16,39,11,0,92
0.28,8992,28,186,8,0,104
0.02,125,1,4,1,0,18
0.86,13722,96,524,18,0,126
0.03,2018,16,109,4,0,59
0.03,1400,10,60,4,0,61
0.04,532,6,69,1,0,62
0.01,654,15,67,3,0,52
0.01,229,3,25,2,0,37
0.07,731,15,45,5,0,87
0.67,4150,51,12,17,0,177
0.71,4015,49,446,15,0,155
0.29,3328,44,328,14,0,125
0.91,13371,87,2410,18,0,130
0.04,268,4,11,2,0,173
0.42,4052,29,667,9,0,108
0.07,3292,36,393,7,0,233
0.6,3021,20,142,10,2,96
0.01,696,7,49,3,0,31
0.04,805,18,90,4,0,146
0.01,926,13,124,5,0,160
0.01,1497,11,134,4,0,58
0.01,553,8,86,3,0,55
0.25,2723,21,197,10,0,162
0.05,2365,12,120,6,0,69
0.88,3642,28,626,15,0,134
0.39,1321,13,119,9,0,132
0.02,775,10,64,4,0,368
0.03,447,12,14,4,0,57
0.59,6723,53,604,18,0,329
0.02,579,3,77,2,0,25
0.46,1407,46,2,11,1,310
0.05,1283,17,179,6,0,62
0.34,7544,41,281,10,0,98
0.01,455,4,53,2,0,41
0.13,2781,20,279,5,0,132
0.02,707,22,1,15,0,65
0.01,2633,49,555,16,0,159
0.03,2710,29,72,18,0,184
0.2,2003,33,225,15,0,122
0.41,3931,34,285,14,0,113
0.02,153,2,0,4,0,39
0.87,1367,18,0,11,0,124
0.38,374,10,3,8,0,126
0.01,372,11,82,3,0,66
0.34,2854,15,503,8,0,63
0.93,6940,60,645,18,2,149
0.32,7060,44,1272,12,1,97
0.01,871,5,118,3,0,48
0.01,278,8,48,3,0,68
0.03,609,13,79,3,0,28
0.03,1355,26,27,4,0,349
0.09,3357,18,23,6,0,43
0.24,1031,24,7,8,0,146
0.12,8544,56,2221,17,0,218
0.01,46,3,1,3,0,1
0.09,1291,17,119,6,0,56
0.01,3088,25,46,17,0,123
0.01,442,5,4,3,0,38
0.01,361,9,54,3,0,59
0.03,1086,38,106,16,0,372
0.1,3617,18,446,6,0,22
0.01,376,4,7,3,0,19
0.01,311,6,85,4,0,122
0.01,4329,42,1567,4,0,289
0.01,1949,28,416,14,0,125
0.81,5186,66,318,18,0,182
0.01,670,20,179,2,0,61
0.51,3345,42,426,12,0,88
0.71,9046,73,783,17,0,109
0.01,2393,34,345,18,0,188
0.01,873,4,241,3,0,4
0.05,3382,9,313,4,0,57
0.04,1006,7,154,4,0,138
0.02,346,3,85,4,0,43
1,2462,33,22,15,0,133
0.82,10714,84,1423,18,0,189
0.05,1654,10,503,5,0,302
0.09,2000,46,424,6,1,172
0.01,157,2,10,2,0,9
0.09,1370,9,253,5,0,40
0.01,415,5,15,3,0,48
0.97,8449,51,82,17,0,149
0.01,1317,14,179,3,0,25
0.09,2548,25,355,6,0,40
0.17,6202,78,1238,14,0,283
0.03,2448,9,650,4,0,54
0.03,1397,11,134,4,0,17
0.01,677,8,96,2,0,33
0.91,13530,101,1701,18,0,163
0.99,13984,93,2008,18,0,127
0.03,2469,21,266,10,0,120
0.03,1100,10,194,4,0,37
0.76,5106,63,573,18,0,150
0.01,919,15,125,3,0,49
0.9,2853,26,83,13,0,138
0.01,1093,6,156,3,0,47
0.36,3715,42,337,11,0,363
0.03,426,4,81,2,0,20
0.12,4513,14,140,6,0,72
0.01,1286,12,216,4,0,47
0.07,1039,10,105,3,0,68
0.01,1333,7,167,3,0,103
0.95,7529,111,402,18,0,160
0.01,915,8,85,3,0,44
0.83,9947,93,1081,18,0,174
0.7,2519,45,54,13,0,118
0.86,4974,37,504,18,0,180
0.01,174,5,1,4,0,51
0.01,1357,8,126,3,0,58
0.01,269,2,18,3,0,39
0.97,3881,48,334,17,0,153
0.77,2073,23,251,13,0,151
0.01,492,6,0,2,0,119
0.04,2604,26,236,7,0,118
0.01,3998,18,61,3,0,147
0.03,2592,22,440,5,0,69
0.01,1146,14,152,5,0,178
0.01,4188,28,1255,14,0,137
0.02,3354,27,159,6,0,121
0.01,624,7,168,3,0,44
0.01,777,15,1,5,0,120
0.66,7697,56,473,16,0,234
0.77,18654,97,1815,16,0,235
0.01,621,22,31,9,0,148
0.01,309,7,56,2,0,59
0.01,1287,9,285,3,0,171
0.04,709,6,80,3,0,57
0.28,1485,4,13,6,0,69
0.01,249,5,29,1,0,41
0.9,10836,65,664,18,0,150
0.04,3686,23,352,4,0,56
0.04,1913,10,85,4,0,55
0.34,205,3,1,8,0,115
0.99,2018,27,161,14,0,123
0.41,2245,13,342,5,0,91
0.01,767,8,76,3,0,49
0.02,1626,23,103,5,0,82
0.01,635,12,45,4,0,57
0.01,1146,13,256,4,0,69
0.02,303,6,88,3,0,33
0.85,6738,64,382,18,0,159
0.06,895,14,100,4,0,78
0.17,4315,32,673,10,0,90
0.06,698,4,14,5,0,34
0.01,284,11,9,2,0,47
0.08,511,14,11,5,0,166
0.01,435,11,67,4,0,232
0.78,9693,53,2064,16,0,240
0.01,99,5,2,4,0,41
0.01,90,5,28,1,0,49
0.05,2658,13,494,5,0,41
0.02,192,5,5,5,0,67
0.01,854,23,170,6,0,223
0.04,1957,22,602,7,1,95
0.69,3741,39,292,12,0,147
0.01,90,3,1,2,0,20
0.01,1160,22,150,11,0,339
0.49,6785,62,1782,17,1,265
0.75,8607,82,621,21,0,165
0.7,9559,86,336,15,0,283
0.03,664,12,72,3,0,22
0.01,903,6,52,3,0,50
0.76,21232,134,1742,18,0,225
0.01,247,2,0,1,0,2
0.03,168,12,38,5,0,25
0.1,4126,28,1020,8,0,148
0.01,257,3,61,2,0,40
0.03,923,21,117,4,0,57
0.74,8050,71,330,20,3,224
0.04,2326,19,220,8,0,306
0.01,2105,21,220,5,0,101
0.02,1628,13,207,3,0,50
0.08,1768,15,99,8,0,91
0.04,2563,35,180,6,0,330
0.03,1021,16,73,5,0,66
0.05,4144,22,276,5,0,366
0.01,313,4,56,2,0,59
0.01,2943,45,115,8,0,3
0.05,614,8,27,5,0,30
0.01,789,13,81,3,0,47
0.01,378,3,67,1,0,38
0.01,1728,12,154,6,0,180
0.04,2203,31,37,8,0,157
0.03,815,9,41,4,0,56
0.01,928,13,208,9,0,211
0.02,96,1,0,1,0,32
0.01,267,5,28,4,0,284
0.01,954,11,57,3,0,45
0.01,98,3,0,1,0,39
0.25,3907,70,210,10,0,221
0.01,1073,13,141,4,0,192
0.08,1720,28,165,6,0,122
0.01,648,15,118,3,0,42
0.83,4508,53,225,13,0,153
0.05,1615,7,0,6,0,40
0.2,1483,9,2,7,0,25
0.01,3716,15,90,4,0,87
0.59,5155,35,191,13,0,113
0.55,2802,35,107,15,0,128
0.01,937,4,67,3,0,50
0.28,4329,38,199,11,0,155
0.01,1177,79,262,10,0,236
0.88,7810,98,704,18,0,157
0.15,1525,18,177,7,0,223
0.3,1546,42,10,17,0,197
0.05,645,10,46,7,0,54
0.01,45201,12,118,3,0,49
0.93,15617,96,2322,18,0,284
0.88,9838,85,1760,18,0,149
0.01,715,7,135,4,0,36
0.83,11493,45,1739,16,0,106
0.51,28337,123,1381,18,0,159
0.01,448,10,68,1,0,54
0.15,2320,18,607,8,0,331
0.03,674,18,118,3,0,67
0.04,1462,17,214,4,0,47
0.03,1564,13,198,6,0,218
0.31,865,14,45,9,0,109
0.01,560,15,78,4,0,43
0.06,449,7,9,5,0,91
0.04,726,8,40,3,0,63
0.01,783,14,122,3,0,132
0.01,373,11,73,3,0,53
0.01,3,1,0,1,0,2
0.08,2725,23,264,6,0,54
0.03,362,5,33,2,0,20
0.01,557,7,95,3,0,45
0.01,242,7,3,3,0,51
0.01,730,12,115,6,0,177
0.94,8755,81,287,18,0,146
0.01,317,9,49,3,0,48
0.01,648,14,138,3,0,104
0.98,2156,31,88,15,0,120
0.02,1347,1,0,1,0,136
0.2,393,14,6,8,0,124
0.01,1199,9,210,3,0,49
0.9,8019,113,918,18,0,260
0.76,6554,86,432,18,0,146
0.01,1366,15,269,9,0,128
0.96,2667,37,309,17,0,129
0.01,1099,8,157,3,0,49
0.02,1253,10,226,4,0,78
0.94,7886,51,48,18,0,133
0.96,2708,30,139,15,0,132
0.01,427,6,78,3,1,48
0.1,1298,21,157,7,0,63
0.28,3881,34,229,10,0,121
0.08,1985,20,55,7,0,63
0.01,639,10,159,3,0,44
0.88,8724,57,577,16,0,146
0.26,5380,30,537,9,0,103
0.02,311,5,50,3,0,138
0.6,1723,21,2,9,0,153
0.03,2591,26,500,4,0,314
0.1,985,6,0,5,0,58
0.71,6171,41,675,18,0,122
0.01,653,18,67,8,0,170
0.93,14008,74,1056,18,0,216
0.03,981,5,114,4,0,29
0.46,7103,76,378,15,0,161
0.06,2907,19,183,5,0,24
0.94,5579,77,160,17,0,252
0.01,127,2,26,1,0,51
0.04,2459,10,4,3,0,28
0.08,3506,38,576,5,0,352
0.02,786,8,51,3,0,21
0.01,390,9,53,2,0,302
0.19,2061,38,87,14,0,148
0.4,5328,46,798,12,0,225
0.48,1620,39,10,14,0,164
0.56,12171,87,859,18,0,191
0.02,527,9,48,3,0,130
0.01,141,3,1,3,0,13
0.01,605,7,67,3,0,333
0.25,247,4,7,4,0,59
0.01,675,6,7,3,0,50
0.47,3145,32,307,14,0,98
0.1,1173,14,114,3,0,59
0.01,608,9,77,3,0,294
0.01,366,7,51,3,0,36
0.1,4181,28,658,9,0,57
0.03,1019,8,85,4,0,20
0.01,365,10,54,3,0,49
0.01,236,7,30,5,0,35
0.04,555,5,78,3,0,71
0.01,820,7,105,3,0,117
0.09,934,30,18,11,1,300
0.01,902,9,280,3,0,67
1,4525,64,249,15,0,138
0.06,584,8,3,4,0,72
0.84,1944,33,146,15,0,117
0.01,514,7,68,3,0,42
0.72,3741,46,984,16,0,130
0.84,7541,78,494,18,0,119
0.01,1428,14,84,3,0,159
0.01,69,7,0,4,0,99
0.04,898,12,102,3,0,113
0.01,552,13,56,2,0,47
0.02,590,8,202,6,0,61
0.93,5277,52,1099,16,0,144
0.08,315,6,0,4,0,58
0.01,428,3,23,3,0,12
0.22,4103,49,569,12,0,147
0.01,347,20,47,2,0,53
0.01,2373,26,775,3,0,293
0.01,576,10,36,3,0,156
0.01,1108,18,85,4,0,50
0.03,1078,18,206,7,0,117
0.36,2230,18,155,10,0,153
0.79,13050,63,1104,19,0,145
0.99,5955,42,135,17,0,309
0.01,1509,6,260,3,0,8
0.01,547,14,75,3,0,43
0.37,14914,63,867,12,0,102
0.09,1957,22,509,5,0,149
0.43,4405,39,181,12,0,109
0.01,552,10,45,4,0,55
0.08,1724,14,162,6,0,44
0.03,1096,8,88,4,0,54
0.03,984,14,74,3,0,55
0.01,391,14,33,4,0,63
0.03,651,8,103,6,0,41
0.01,603,4,46,2,0,1
0.02,1498,16,335,5,1,103
0.01,411,4,57,3,0,51
0.01,470,6,41,3,0,40
0.01,438,3,29,2,1,36
0.01,681,9,73,3,0,48
0.01,1125,26,198,3,0,229
0.86,8567,87,713,18,0,228
0.46,20750,43,262,15,0,140
0.01,1021,12,49,3,0,48
0.13,3902,27,416,8,0,311
0.01,466,5,48,3,0,50
0.01,411,2,58,3,0,2
0.01,650,12,59,3,0,49
0.01,937,14,112,3,0,48
0.08,475,9,6,4,0,39
0.64,8593,66,814,18,3,157
0.05,2164,22,302,6,0,47
0.01,487,4,25,2,0,74
0.04,783,8,76,5,0,20
0.01,804,8,56,3,0,60
0.01,534,12,81,3,0,140
0.09,1980,21,220,9,0,96
0.14,1227,6,78,3,0,25
0.01,377,4,45,2,0,41
0.08,167,9,13,4,0,72
0.02,1416,23,206,7,0,206
0.01,290,7,29,2,0,337
0.95,2577,34,19,15,0,131
0.01,465,3,89,2,0,211
0.01,784,12,87,3,0,58
0.73,1560,21,6,13,0,144
0.01,738,7,159,3,0,45
0.86,7807,101,512,18,0,178
0.04,165,4,0,5,0,74
0.01,1123,22,134,9,0,214
0.03,904,3,65,4,0,16
0.02,1693,16,339,4,0,57
0.73,10199,73,646,18,3,153
0.04,1417,6,150,3,0,23
0.13,1817,19,147,7,1,69
0.01,2023,14,434,4,2,121
0.02,1404,15,121,4,0,54
0.89,24965,78,6792,17,0,197
0.94,6645,78,824,18,0,148
0.01,867,20,89,3,0,75
0.01,81,2,1,2,0,1
0.13,213,3,0,3,0,27
0.01,934,13,130,4,0,63
0.01,10500,6,43,3,0,48
0.01,94,5,2,4,0,45
0.02,421,2,12,0,0,9
0.79,8033,66,1010,16,1,118
0.01,1959,39,288,6,0,374
0.9,10376,87,869,17,0,294
0.1,893,8,83,2,0,27
0.96,5357,49,811,16,0,125
0.09,1942,18,381,12,0,138
1,5465,65,406,15,0,144
0.03,1891,15,174,5,0,66
0.96,1842,25,38,15,0,116
0.45,8058,50,2160,16,0,128
0.01,415,5,46,6,0,65
0.01,742,8,139,3,0,49
0.03,3043,19,142,4,0,62
0.94,3996,58,458,15,0,156
0.01,1673,15,166,4,2,66
0.03,221,3,27,2,0,16
0.04,2656,11,107,4,2,55
0.03,1138,16,166,4,0,56
0.06,4,1,0,3,0,5
0.01,742,8,124,3,0,45
0.59,2685,24,138,10,0,73
0.89,9465,61,663,16,0,108
0.01,171,2,10,3,0,7
0.13,4143,37,202,8,0,128
0.27,7884,53,1347,18,0,124
0.04,1643,13,219,5,0,69
0.01,2177,18,514,4,0,83
0.02,47,2,9,2,0,30
0.06,3288,34,169,5,0,69
0.01,1852,7,307,4,0,49
0.02,189,3,15,2,0,50
0.42,3590,43,246,12,0,74
0.01,537,12,66,2,0,44
0.33,4217,38,552,9,0,331
0.05,3052,17,220,4,0,148
0.03,584,7,55,3,0,19
0.33,2290,27,154,13,0,174
0.01,405,4,63,3,0,48
0.11,516,5,17,3,0,83
0.91,9538,70,1641,17,0,314
0.01,394,4,48,3,0,50
0.93,4307,25,81,12,0,145
0.21,7706,28,412,10,0,70
0.01,172,3,22,2,0,50
0.01,549,4,40,3,0,58
0.24,4151,31,541,12,0,112
0.08,2623,29,266,8,1,78
0.03,873,5,81,3,0,33
0.01,593,6,69,2,0,48
0.22,3668,23,216,7,0,72
0.76,7884,69,784,18,0,371
0.93,11300,114,1338,18,0,218
0.01,771,11,69,3,0,48
0.57,12203,82,2672,17,0,252
0.01,457,5,45,3,0,45
0.01,785,18,102,3,0,61
0.41,5207,50,861,18,0,142
0.01,656,17,64,3,0,78
0.01,876,15,84,5,0,234
0.71,10411,53,353,18,0,148
0.01,2845,23,575,15,0,183
0.02,996,5,182,3,0,21
0.09,2350,18,126,6,0,50
0.01,334,9,60,2,0,111
0.05,1659,16,176,5,0,68
0.08,2456,22,229,6,1,72
0.93,7014,56,540,17,1,168
0.01,152,5,102,3,0,32
0.02,298,6,14,2,0,171
0.01,1083,31,184,5,0,135
0.02,992,9,36,3,0,50
0.03,780,9,175,2,0,148
0.04,1930,13,103,4,0,59
0.84,14042,57,1685,17,0,162
0.01,560,5,91,3,0,66
0.01,686,16,126,3,1,333
0.01,617,9,65,3,0,42
0.91,7929,55,1113,17,0,174
0.05,3406,22,368,6,0,68
0.01,341,10,27,7,2,40
0.01,481,16,103,2,0,120
0.01,178,7,89,1,0,8
0.91,8864,57,926,19,0,113
0.01,857,4,84,3,0,47
0.3,2339,19,220,8,0,68
0.02,1663,20,157,8,0,83
0.07,4028,17,208,6,0,68
0.47,12099,30,2991,14,0,314
0.03,365,8,5,3,0,199
0.01,232,3,0,6,0,19
0.04,634,5,106,5,0,39
0.08,839,12,119,4,0,81
0.01,82,6,40,2,0,145
0.92,6193,57,789,14,0,158
0.01,48,1,1,2,0,64
0.48,5824,41,616,12,0,81
0.61,11886,107,602,18,0,279
0.01,746,4,0,3,0,41
0.22,7228,48,285,12,0,142
0.01,164,3,28,1,0,38
0.06,2897,19,504,6,0,312
0.01,333,13,48,3,0,90
0.01,3123,25,702,6,1,150
0.7,12439,64,1397,18,0,284
0.01,749,12,0,5,0,335
0.01,1035,14,84,4,0,136
0.08,750,6,124,2,0,41
0.03,793,4,152,5,0,12
0.06,572,10,147,4,0,45
0.01,918,6,117,3,0,46
0.08,2470,13,111,5,0,61
0.01,760,10,87,3,0,306
0.9,14310,86,2331,18,0,198
0.01,68,5,0,4,0,134
0.01,183,1,4,4,0,29
0.21,2562,26,62,7,0,120
0.93,9806,111,1512,18,0,195
0.06,208,7,9,10,0,167
0.12,5311,48,1544,9,0,143
0.42,4903,26,488,14,0,336
0.01,1031,12,178,5,0,155
0.01,968,9,184,3,0,42
0.01,13,6,1,4,0,49
0.03,1823,21,379,15,0,248
0.89,11195,63,1977,17,0,126
0.91,7564,41,345,16,0,300
0.91,7901,68,1713,18,0,132
0.03,1008,12,102,11,0,179
0.01,640,5,50,8,0,18
0.06,1070,11,132,4,0,30
0.61,6280,44,798,15,0,98
0.07,2476,21,152,5,0,63
0.01,1421,38,320,5,0,314
0.04,1035,14,166,5,0,43
0.91,12907,61,1697,16,0,155
0.02,1464,12,207,5,0,99
0.96,10920,106,2060,18,0,292
0.01,456,8,57,3,0,52
0.01,222,8,31,1,0,45
0.01,1966,20,419,4,0,82
0.01,1578,13,356,4,0,59
0.75,7172,86,367,16,0,161
0.11,1470,10,72,5,0,29
0.01,2462,19,429,4,0,56
0.25,4050,35,292,9,0,174
0.01,1736,11,84,3,0,42
0.01,869,7,207,3,0,39
0.03,1025,8,128,4,0,53
0.7,8215,55,1930,13,0,160
0.01,388,5,48,3,0,41
0.01,594,6,57,3,0,47
0.33,2469,22,218,9,0,124
0.01,1808,9,576,3,0,53
0.01,545,9,60,4,0,26
0.14,987,26,0,12,0,315
0.51,3568,45,155,12,0,81
0.04,552,7,135,3,0,33
0.01,588,9,108,6,0,368
0.01,1173,33,241,3,0,174
0.01,616,12,80,3,2,56
0.01,718,10,82,3,0,49
0.01,1000,5,135,3,0,47
0.03,1709,9,18,3,0,34
0.01,380,5,42,3,0,291
0.03,444,5,31,3,0,21
0.81,10026,89,799,19,0,148
0.78,2987,48,116,16,0,346
0.82,976,27,30,15,0,125
1,12915,78,1185,18,0,119
0.08,842,4,9,3,0,85
0.23,3030,25,201,7,1,69
0.33,2412,22,64,9,0,88
0.86,5897,74,588,18,0,308
0.18,4366,53,821,18,0,333
0.01,399,8,52,3,0,46
0.01,453,7,60,3,0,40
0.01,1059,11,148,3,0,43
0.03,229,14,0,10,0,112
0.06,548,5,42,4,0,25
0.99,10196,64,136,17,0,294
0.02,884,13,13,5,0,120
0.04,379,6,1,5,0,27
0.01,1329,13,200,3,0,51
0.02,1197,11,138,3,0,53
0.31,3632,26,265,10,0,88
0.97,7161,44,46,16,0,120
0.83,7574,58,207,16,0,247
0.03,827,12,124,5,0,57
0.03,1770,14,312,4,0,56
0.03,1272,14,168,4,0,43
0.04,487,15,69,5,0,39
0.08,316,5,0,4,0,39
0.01,345,10,0,5,0,51
0.07,2453,19,524,5,1,30
0.02,2246,25,183,6,0,206
0.64,1527,21,21,12,0,307
0.01,617,6,151,3,0,83
0.01,1,1,0,1,0,1
0.23,3501,23,727,8,0,204
0.68,2633,45,102,16,0,223
0.57,6452,61,1114,13,0,350
0.01,613,5,59,2,0,8
0.01,255,4,14,2,0,34
0.04,2393,17,554,5,0,40
0.98,7822,85,1001,17,0,126
0.03,2158,14,64,5,0,52
0.06,202,7,1,4,0,37
0.88,21283,99,1988,18,0,122
0.06,364,6,14,6,0,39
0.03,567,12,104,3,0,22
0.77,13661,61,1003,18,0,153
0.06,2590,42,264,8,0,158
0.73,4613,38,105,16,0,122
0.01,93,6,2,2,0,35
0.99,5516,53,860,18,0,153
1,2597,46,288,16,0,132
0.02,731,13,8,6,0,45
0.08,2624,28,204,4,0,80
0.78,5878,69,296,19,0,169
0.03,447,16,63,3,0,25
0.04,658,13,25,6,0,115
0.68,2448,56,30,12,0,115
0.61,1429,28,0,12,0,328
0.71,12416,83,572,17,0,310
0.2,1631,7,0,13,0,9
0.73,8323,71,457,18,0,371
0.04,1131,13,137,3,0,73
0.24,5203,57,898,11,0,182
0.01,427,5,56,2,0,53
0.21,4830,26,181,8,1,75
0.03,1526,19,150,7,0,193
0.01,815,8,202,3,0,44
0.74,5851,83,414,16,0,359
0.88,4220,51,443,18,0,112
0.01,663,8,44,3,0,63
0.09,1551,14,190,5,0,38
0.92,8525,97,995,17,0,153
0.01,300,3,46,3,0,17
0.09,5211,30,1080,4,0,42
0.01,1150,9,270,2,0,59
0.73,10566,116,1001,18,0,298
0.01,230,2,26,2,0,43
0.01,1544,5,167,2,0,18
0.01,333,7,36,3,0,154
0.01,26,2,0,2,0,21
0.03,1654,16,180,4,2,53
0.01,203,9,26,5,0,38
0.03,912,9,124,3,0,65
0.01,891,11,57,3,0,47
0.01,916,20,153,6,0,169
0.06,1705,14,59,5,0,78
0.23,3121,34,416,10,0,78
0.01,1049,15,0,3,0,27
0.01,382,14,39,4,0,48
0.01,1917,22,494,3,0,54
0.02,569,9,12,5,0,51
0.05,407,5,14,3,0,25
0.01,406,14,119,3,0,60
0.88,7599,97,800,18,0,158
0.07,3265,19,186,5,0,62
0.01,245,3,29,2,0,4
0.01,356,5,69,3,0,43
0.01,1334,19,116,3,0,364
0.01,1925,17,187,5,0,61
0.01,648,8,124,2,0,40
0.57,3967,59,84,16,0,143
0.01,360,3,28,2,0,40
0.1,639,11,9,6,0,46
0.96,9930,77,1350,18,0,159
0.94,3649,28,97,14,0,125
0.21,6954,30,536,9,0,103
0.01,474,9,65,3,0,45
0.01,1085,11,302,3,0,47
0.01,1934,20,222,3,0,372
0.01,293,3,36,5,0,46
0.01,668,10,52,3,0,60
0.05,3116,10,398,4,1,59
0.01,469,7,58,2,0,36
0.57,4481,32,608,12,0,114
0.01,490,11,66,3,0,24
0.04,540,14,106,3,0,121
0.1,3287,35,379,14,0,130
0.79,8689,52,1438,15,0,177
0.01,147,9,19,2,0,35
0.02,320,6,36,3,0,49
0.01,1011,13,218,3,0,46
0.11,3408,18,621,6,0,82
0.12,686,5,83,3,0,106
0.01,1200,17,232,4,0,58
0.02,254,5,3,2,0,131
0.11,7140,44,239,11,0,274
0.01,829,12,62,3,0,35
0.94,2521,41,67,15,0,127
0.8,1978,23,269,13,0,116
0.04,754,9,76,4,0,23
0.01,1460,13,228,3,0,66
0.04,122,4,3,3,0,69
0.01,665,14,76,3,0,49
0.01,1239,11,194,3,0,133
0.07,2491,18,194,8,0,70
0.91,5563,27,115,18,0,143
0.06,2077,18,230,6,0,64
0.01,259,4,35,3,0,14
0.09,3468,21,567,14,0,133
0.02,346,2,14,2,0,48
0.06,2057,10,174,4,0,57
0.01,705,7,53,3,2,47
0.01,321,4,46,2,0,18
0.33,2862,32,116,11,0,103
0.03,1222,13,198,4,1,53
0.01,236,2,2,3,0,13
0.09,2192,22,195,6,0,127
0.66,15773,99,1311,18,0,363
0.01,644,14,79,3,0,103
0.87,12711,72,717,18,0,156
0.09,1086,13,0,5,0,39
0.05,3076,20,328,6,0,203
0.07,3785,44,644,8,0,285
0.01,974,23,184,4,0,169
0.05,565,10,58,3,0,127
0.01,1,2,0,1,0,34
0.01,895,18,206,3,0,321
0.05,489,10,1,5,0,34
0.01,273,4,57,2,0,33
0.27,3804,31,623,8,0,78
0.03,169,4,7,3,0,63
0.49,8624,59,1361,13,0,202
0.03,1747,11,151,4,0,57
0.94,12786,128,2103,18,0,150
0.97,4673,61,178,17,0,140
0.01,501,9,66,3,0,67
0.86,3361,34,277,15,0,221
0.92,5261,33,618,16,0,151
0.01,275,3,23,2,0,17
0.87,6309,85,654,18,0,291
0.34,6438,42,428,12,0,155
0.94,11225,78,2017,21,0,168
0.01,2111,16,514,8,0,155
0.85,9496,49,967,18,3,123
0.06,2794,25,788,5,1,79
0.41,190,5,0,5,0,114
1,4637,57,650,16,0,129
0.01,904,6,204,3,0,48
0.04,642,13,19,9,0,295
0.97,2593,34,113,17,0,173
0.57,4233,88,145,15,0,159
0.05,866,5,100,3,0,104
0.02,1932,10,296,4,0,63
0.03,1569,10,103,3,0,50
0.09,683,8,53,4,0,31
0.6,2095,24,97,14,0,127
0.85,8926,54,2202,17,0,135
0.25,885,34,1,9,0,149
0.01,467,9,6,3,0,60
0.01,984,7,196,3,0,217
0.01,516,8,47,3,0,45
0.01,519,15,83,3,0,54
0.31,4129,51,667,14,0,111
0.98,2331,39,11,13,0,122
0.34,1797,43,109,18,0,153
0.83,3874,28,142,13,0,143
0.01,506,11,67,3,0,146
0.02,214,4,27,3,0,56
0.65,6466,80,715,17,0,159
0.89,13364,78,707,17,0,166
0.04,555,8,87,6,0,168
0.09,2844,11,48,7,0,67
0.66,20468,96,2165,16,0,158
0.09,628,20,12,5,0,107
0.02,407,8,1,3,0,19
0.89,9117,66,897,18,0,156
0.01,668,11,157,9,0,120
0.01,701,16,86,5,0,190
0.94,5595,58,250,16,0,127
0.03,528,6,69,4,0,29
0.59,6644,66,710,16,0,371
0.01,500,7,67,3,0,44
1,10173,75,1946,18,0,136
0.01,93,3,3,3,0,15
0.78,3465,36,110,16,0,142
0.01,549,3,22,3,0,153
0.01,268,6,0,5,0,60
0.01,1241,14,165,4,0,117
0.01,254,2,17,2,0,32
0.4,1122,18,9,11,0,124
0.88,4781,65,302,18,0,146
0.03,640,7,58,3,0,20
0.01,445,3,34,4,0,53
0.12,1935,9,278,7,0,63
0.04,1578,21,51,8,0,131
0.66,11232,100,1509,18,0,258
0.99,12425,86,2214,18,0,149
0.31,3394,41,465,11,0,128
0.01,129,2,0,2,0,14
0.12,1202,13,252,6,0,58
0.16,2994,28,801,9,0,127
0.09,2814,33,421,10,0,346
0.99,4035,52,87,17,0,120
0.01,13,2,0,1,0,27
0.01,759,13,77,3,0,45
0.01,1914,17,646,4,0,69
0.04,2018,19,194,5,0,208
0.89,4440,51,241,17,0,125
0.01,721,4,8,2,0,40
0.67,9641,110,934,18,0,157
0.07,3721,40,412,18,0,103
1,3278,30,89,13,0,114
0.03,148,2,54,3,0,13
0.01,957,7,94,3,0,94
0.01,983,8,87,5,0,120
0.08,3072,18,437,6,1,147
0.03,635,8,98,3,0,21
0.06,201,4,0,3,0,141
